version,classpath,LOC,LOC_TOUCHED,REVS,FIXES,AUTH,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,CHANGE_SET_SIZE,MAX_CHANGE_SET,AVG_CHANGE_SET,AGE,WEIGHTED_AGE,COMMENT_LINES,NESTING_DEPTH,DECISION_POINTS,nsmells,DISTINCT_SMELL_TYPES,BUGGY
"1.3.0","lang/java/src/java/org/apache/avro/AvroRuntimeException.java",8,3,2,0,1,3,3,1.500000,3,3,1.500000,732,434,104.571429,396,383.233766,18,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/Schema.java",836,710,19,6,3,511,196,26.894737,328,146,17.263158,1056,434,26.400000,396,312.776154,179,9,115,"143",18,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/stats/StatsServlet.java",68,107,2,0,1,107,107,53.500000,107,107,53.500000,446,434,223.000000,122,122.000000,25,1,3,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/stats/FloatHistogram.java",27,47,3,1,1,27,26,9.000000,7,7,2.333333,481,434,96.200000,265,196.281250,22,1,2,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/stats/Histogram.java",128,205,2,0,1,205,205,102.500000,205,205,102.500000,446,434,223.000000,122,122.000000,52,2,8,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/stats/StatsPlugin.java",75,121,2,0,1,121,121,60.500000,121,121,60.500000,446,434,223.000000,122,122.000000,35,1,2,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/stats/Stopwatch.java",38,74,2,0,1,74,74,37.000000,74,74,37.000000,446,434,223.000000,122,122.000000,28,2,4,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/ByteBufferOutputStream.java",55,0,1,0,1,0,0,0.000000,0,0,0.000000,738,434,123.000000,396,391.553114,25,1,4,"3",2,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/RPCContext.java",70,8,2,0,1,8,8,4.000000,8,8,4.000000,467,434,116.750000,283,266.585492,67,1,4,"2",1,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/Server.java",5,0,1,0,1,0,0,0.000000,0,0,0.000000,760,434,108.571429,396,371.633663,20,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/AvroRemoteException.java",15,0,1,0,1,0,0,0.000000,0,0,0.000000,745,434,124.166667,396,393.445255,18,1,1,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/Transceiver.java",17,3,2,0,1,2,2,1.000000,1,1,0.500000,748,434,106.857143,396,385.746154,18,0,0,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/HttpTransceiver.java",80,13,3,0,1,4,4,1.333333,7,6,2.333333,481,434,80.166667,222,214.525926,22,3,6,"2",2,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/DatagramServer.java",45,3,2,0,1,2,2,1.000000,1,1,0.500000,792,434,88.000000,396,363.528807,19,2,3,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/RPCPlugin.java",10,0,1,0,1,0,0,0.000000,0,0,0.000000,462,434,154.000000,283,277.731707,55,0,0,"7",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/Responder.java",148,19,5,0,1,11,4,2.200000,5,2,1.000000,913,434,50.722222,396,354.106452,33,2,15,"5",1,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/Requestor.java",167,20,4,0,1,10,5,2.500000,4,2,1.000000,915,434,57.187500,396,351.192243,35,2,16,"4",1,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/LocalTransceiver.java",27,39,3,0,1,24,22,8.000000,9,8,3.000000,751,434,93.875000,396,329.198795,18,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/DatagramTransceiver.java",54,3,2,0,1,2,2,1.000000,1,1,0.500000,456,434,152.000000,229,224.379310,22,2,3,"2",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/SocketTransceiver.java",66,6,3,0,1,4,2,1.333333,2,1,0.666667,769,434,85.444444,396,377.779661,22,2,6,"2",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/ByteBufferInputStream.java",50,0,1,0,1,0,0,0.000000,0,0,0.000000,745,434,93.125000,396,394.080460,30,2,7,"6",2,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/SocketServer.java",74,5,3,0,1,3,2,1.000000,1,1,0.333333,795,434,79.500000,396,382.705189,19,2,6,"6",4,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/ResponderServlet.java",30,0,1,0,1,0,0,0.000000,0,0,0.000000,444,434,148.000000,222,218.700000,18,1,1,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/ipc/HttpServer.java",30,0,1,0,1,0,0,0.000000,0,0,0.000000,444,434,148.000000,222,219.162162,20,1,2,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificDatumWriter.java",29,26,3,1,1,22,20,7.333333,18,18,6.000000,840,434,70.000000,396,354.192708,18,0,0,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/FixedSize.java",12,2,2,1,1,1,1,0.500000,0,0,0.000000,767,434,95.875000,396,372.829060,22,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificCompiler.java",336,591,14,5,2,352,181,25.142857,159,49,11.357143,1022,434,30.969697,396,285.374493,52,4,75,"20",4,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificExceptionBase.java",18,11,3,2,1,7,6,2.333333,3,3,1.000000,771,434,85.666667,396,362.553846,21,1,3,"2",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificRecordBase.java",27,48,4,3,1,15,6,3.750000,32,25,8.000000,554,434,79.142857,342,264.207692,21,1,3,"13",5,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SchemaTask.java",8,0,1,0,1,0,0,0.000000,0,0,0.000000,750,434,107.142857,396,387.410526,18,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificRecord.java",4,6,2,1,1,2,2,1.000000,2,2,1.000000,784,434,98.000000,396,369.519231,19,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/ProtocolTask.java",46,0,1,0,1,0,0,0.000000,0,0,0.000000,750,434,107.142857,396,377.070988,22,2,6,"7",5,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificFixed.java",7,1,2,0,1,0,0,0.000000,1,1,0.500000,761,434,95.125000,396,387.615385,18,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificRequestor.java",69,57,4,1,2,41,37,10.250000,27,26,6.750000,876,434,62.571429,396,325.935714,21,1,1,"0",0,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificData.java",167,285,9,4,1,201,162,22.333333,215,139,23.888889,573,434,47.750000,250,187.571788,28,13,43,"5",3,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificDatumReader.java",57,65,7,3,1,54,48,7.714286,51,46,7.285714,909,434,50.500000,396,365.336463,19,1,4,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/specific/SpecificResponder.java",75,89,5,2,2,78,64,15.600000,69,61,13.800000,850,434,70.833333,396,306.784553,18,2,6,"0",0,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/io/ValidatingDecoder.java",181,12,6,1,2,7,2,1.166667,6,2,1.000000,591,434,65.666667,319,303.606154,21,2,10,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/BinaryEncoder.java",178,4,2,1,2,3,3,1.500000,2,2,1.000000,781,434,86.777778,396,349.852910,39,1,6,"22",3,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/ValidatingEncoder.java",149,8,5,2,2,4,1,0.800000,0,0,0.000000,582,434,72.750000,319,303.009501,25,1,2,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/DirectBinaryDecoder.java",154,240,4,0,2,71,37,17.750000,116,107,29.000000,575,434,71.875000,321,219.834234,27,3,15,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/ParsingEncoder.java",36,0,1,0,1,0,0,0.000000,0,0,0.000000,524,434,131.000000,292,281.228571,24,1,3,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/BlockingBinaryEncoder.java",418,27,3,2,2,10,10,3.333333,11,9,3.666667,573,434,81.857143,339,329.615845,122,4,46,"20",5,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/parsing/Parser.java",98,216,6,2,2,121,34,20.166667,48,16,8.000000,582,434,64.666667,292,189.761658,79,4,13,"3",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java",82,20,5,1,2,9,4,1.800000,6,2,1.200000,590,434,73.750000,292,269.403727,43,4,18,"6",5,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/parsing/SkipParser.java",44,21,6,1,2,11,3,1.833333,3,1,0.500000,575,434,71.875000,292,260.891667,43,3,3,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/parsing/Symbol.java",358,266,10,2,2,217,166,21.700000,224,164,22.400000,601,434,46.230769,292,218.744615,123,3,16,"13",4,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java",335,202,10,3,2,156,113,15.600000,126,110,12.600000,613,434,47.153846,292,220.780443,84,5,83,"20",6,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java",58,24,5,2,2,11,4,2.200000,6,2,1.200000,589,434,73.625000,292,256.738462,35,4,16,"4",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/DecoderFactory.java",76,232,1,0,1,232,232,232.000000,232,232,232.000000,24,24,24.000000,80,80.000000,143,3,8,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/JsonDecoder.java",363,87,8,2,2,57,30,7.125000,27,18,3.375000,617,434,56.090909,292,263.065385,21,5,39,"3",3,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/Encoder.java",36,8,2,0,1,2,2,1.000000,4,4,2.000000,781,434,86.777778,396,349.742827,209,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/Decoder.java",32,9,2,0,1,8,8,4.000000,7,7,3.500000,836,434,69.666667,396,351.326429,226,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/DatumWriter.java",7,0,1,0,1,0,0,0.000000,0,0,0.000000,768,434,109.714286,396,391.172414,23,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/ResolvingDecoder.java",123,185,11,1,2,105,49,9.545455,61,30,5.545455,641,434,45.785714,319,242.260177,91,6,21,"1",1,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/BinaryData.java",152,61,3,0,2,28,27,9.333333,5,3,1.666667,513,434,85.500000,252,226.503480,33,6,42,"16",5,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/JsonEncoder.java",194,28,6,3,2,17,12,2.833333,6,6,1.000000,589,434,58.900000,292,272.038328,21,3,14,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/DatumReader.java",7,0,1,0,1,0,0,0.000000,0,0,0.000000,703,434,117.166667,396,392.370968,24,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/ParsingDecoder.java",47,0,1,0,1,0,0,0.000000,0,0,0.000000,522,434,174.000000,292,291.920000,19,12,13,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/io/BinaryDecoder.java",648,1012,4,0,2,847,813,211.750000,682,673,170.500000,575,434,71.875000,321,138.483798,256,9,62,"3",3,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericArray.java",7,0,1,0,1,0,0,0.000000,0,0,0.000000,770,434,110.000000,396,391.982609,24,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericDatumReader.java",235,345,10,4,3,117,63,11.700000,161,126,16.100000,1035,434,34.500000,396,321.404526,84,4,48,"25",4,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/IndexedRecord.java",5,22,3,1,1,12,10,4.000000,10,6,3.333333,766,434,95.750000,396,330.655172,20,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericFixed.java",4,0,1,0,1,0,0,0.000000,0,0,0.000000,739,434,123.166667,396,388.489796,19,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericRequestor.java",29,8,3,0,1,3,3,1.000000,8,5,2.666667,832,434,83.200000,396,380.200000,18,0,0,"1",1,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericDatumWriter.java",125,21,6,4,2,13,7,2.166667,7,6,1.166667,899,434,49.944444,396,365.031363,47,2,17,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericResponder.java",27,6,2,0,1,3,3,1.500000,0,0,0.000000,780,434,97.500000,396,384.456410,18,0,0,"0",0,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericContainer.java",5,0,1,0,1,0,0,0.000000,0,0,0.000000,744,434,124.000000,396,383.032258,19,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericRecord.java",5,23,3,1,1,13,10,4.333333,9,6,3.000000,766,434,95.750000,396,328.658120,21,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/generic/GenericData.java",409,207,11,6,3,128,58,11.636364,57,41,5.181818,988,434,38.000000,396,326.935086,57,12,113,"70",10,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/AvroTypeException.java",7,3,2,0,1,3,3,1.500000,3,3,1.500000,754,434,107.714286,396,385.230769,18,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java",52,77,2,0,1,77,77,38.500000,77,77,38.500000,447,434,223.500000,131,131.000000,18,1,3,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/DataFileReadTool.java",49,82,3,0,1,80,79,26.666667,80,79,26.666667,459,434,153.000000,131,130.963415,21,1,2,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/RpcSendTool.java",91,149,3,0,1,136,98,45.333333,123,98,41.000000,457,434,152.333333,130,118.020134,20,2,4,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/Tool.java",9,51,6,0,1,38,20,6.333333,27,17,4.500000,757,434,68.818182,396,303.064000,38,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/GenAvroTool.java",46,80,3,0,1,79,78,26.333333,78,78,26.000000,465,434,155.000000,130,129.675000,21,1,3,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/RpcReceiveTool.java",135,196,3,0,1,186,140,62.000000,176,140,58.666667,457,434,152.333333,130,120.000000,23,2,9,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/DataFileGetSchemaTool.java",30,102,6,0,1,65,28,10.833333,30,17,5.000000,761,434,69.181818,396,253.363636,18,1,1,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/Main.java",61,125,10,0,2,111,58,11.100000,97,58,9.700000,514,434,51.400000,195,165.568000,24,2,6,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/Util.java",36,56,4,0,1,49,18,12.250000,42,18,10.500000,786,434,78.600000,396,288.860927,29,1,1,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java",62,89,3,0,1,87,84,29.000000,85,84,28.333333,471,434,157.000000,131,128.134831,18,1,3,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/tool/DataFileWriteTool.java",69,112,4,0,2,105,82,26.250000,98,82,24.500000,475,434,118.750000,131,125.625000,18,2,4,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/util/Utf8.java",60,5,2,0,1,5,5,2.500000,5,5,2.500000,747,434,106.714286,396,381.606870,18,2,9,"12",4,"YES"
"1.3.0","lang/java/src/java/org/apache/avro/file/LengthLimitedInputStream.java",53,85,1,0,1,85,85,85.000000,85,85,85.000000,16,16,16.000000,108,108.000000,22,2,5,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/file/Codec.java",16,73,6,0,2,44,20,7.333333,19,13,3.166667,783,434,78.300000,396,267.494253,32,0,0,"0",0,"NO"
"1.3.0","lang/java/src/java/org/apache/avro/file/DeflateCodec.java",100,223,5,0,2,184,104,36.800000,157,104,31.400000,67,24,13.400000,108,95.910314,31,2,10,"0",0,"NO"
